test_condition,planner,task_difficulty,path_cost(m),time_cost(s),task_progress
1_obstacle_0%,probability_based,2,0.7918253093957901,24.766666666665902,0
1_obstacle_0%,probability_based,2,0.9634776264429092,25.733333333332514,0
1_obstacle_0%,probability_based,2,0.9634776264429092,25.741666666665846,0
1_obstacle_0%,probability_based,2,0.9634776264429092,25.74999999999918,0
1_obstacle_0%,probability_based,2,0.9634776264429092,25.758333333332512,0
1_obstacle_0%,probability_based,2,0.9634776264429092,25.766666666665845,0
1_obstacle_0%,probability_based,2,0.9634776264429092,25.774999999999178,0
1_obstacle_0%,probability_based,2,0.9634776264429092,25.78333333333251,0
1_obstacle_0%,probability_based,2,0.17159894108772278,1.3833333333333309,0
1_obstacle_0%,probability_based,2,1.2428204715251923,44.1666666666648,1
1_obstacle_0%,probability_based,2,1.2225557416677475,32.77499999999878,1
1_obstacle_0%,probability_based,2,0.7182338684797287,16.066666666666396,0
1_obstacle_0%,probability_based,2,0.9430637657642365,24.133333333332605,0
1_obstacle_0%,probability_based,2,0.9430637657642365,24.141666666665937,0
1_obstacle_0%,probability_based,2,0.9430637657642365,24.14999999999927,0
1_obstacle_0%,probability_based,2,0.9430637657642365,24.158333333332603,0
1_obstacle_0%,probability_based,2,0.9430637657642365,24.166666666665936,0
1_obstacle_0%,probability_based,2,0.9430637657642365,24.17499999999927,0
1_obstacle_0%,probability_based,2,0.9430637657642365,24.1833333333326,0
1_obstacle_0%,probability_based,2,1.425093799829483,38.09999999999848,1
1_obstacle_0%,probability_based,2,1.2813932001590729,42.683333333331554,1
1_obstacle_0%,probability_based,2,1.2551093250513077,36.216666666665255,1
1_obstacle_50%,probability_based,2,1.2439613342285156,32.67499999999879,1
1_obstacle_50%,probability_based,2,0.0,0.016666666666666666,0
1_obstacle_50%,probability_based,2,0.8750955015420914,20.35833333333282,0
1_obstacle_50%,probability_based,2,0.8750955015420914,20.366666666666152,0
1_obstacle_50%,probability_based,2,0.8750955015420914,20.374999999999485,0
1_obstacle_50%,probability_based,2,0.8750955015420914,20.383333333332818,0
1_obstacle_50%,probability_based,2,0.8750955015420914,20.39166666666615,0
1_obstacle_50%,probability_based,2,0.8750955015420914,20.399999999999483,0
1_obstacle_50%,probability_based,2,0.8750955015420914,20.408333333332816,0
1_obstacle_50%,probability_based,2,1.0803387016057968,18.949999999999566,0
1_obstacle_50%,probability_based,2,1.0803387016057968,18.9583333333329,0
1_obstacle_50%,probability_based,2,1.0803387016057968,18.96666666666623,0
1_obstacle_50%,probability_based,2,1.0803387016057968,18.974999999999564,0
1_obstacle_50%,probability_based,2,1.0803387016057968,18.983333333332897,0
1_obstacle_50%,probability_based,2,1.0803387016057968,18.99166666666623,0
1_obstacle_50%,probability_based,2,1.0803387016057968,18.999999999999563,0
1_obstacle_50%,probability_based,2,1.0803387016057968,19.008333333332896,0
1_obstacle_50%,probability_based,2,0.10188844799995422,0.24999999999999997,0
1_obstacle_50%,probability_based,2,0.14849349856376648,1.7499999999999962,0
1_obstacle_50%,probability_based,2,0.9131864756345749,21.974999999999394,0
1_obstacle_50%,probability_based,2,0.9131864756345749,21.983333333332727,0
1_obstacle_50%,probability_based,2,0.9131864756345749,21.99166666666606,0
1_obstacle_50%,probability_based,2,0.9131864756345749,21.999999999999392,0
1_obstacle_50%,probability_based,2,0.9131864756345749,22.008333333332725,0
1_obstacle_50%,probability_based,2,0.9131864756345749,22.016666666666058,0
1_obstacle_50%,probability_based,2,0.9131864756345749,22.02499999999939,0
1_obstacle_50%,probability_based,2,0.11224982142448425,0.33333333333333354,0
1_obstacle_50%,probability_based,2,0.9119037240743637,17.7916666666663,0
1_obstacle_50%,probability_based,2,0.9119037240743637,17.79999999999963,0
1_obstacle_50%,probability_based,2,0.9119037240743637,17.808333333332964,0
1_obstacle_50%,probability_based,2,0.9119037240743637,17.816666666666297,0
1_obstacle_50%,probability_based,2,0.9119037240743637,17.82499999999963,0
1_obstacle_50%,probability_based,2,0.9119037240743637,17.833333333332963,0
1_obstacle_50%,probability_based,2,0.9119037240743637,17.841666666666296,0
1_obstacle_50%,probability_based,2,0.2771361172199249,2.2166666666666615,0
1_obstacle_100%,probability_based,2,0.09999904036521912,1.416666666666664,0
1_obstacle_100%,probability_based,2,1.2210777252912521,35.841666666665276,1
1_obstacle_100%,probability_based,2,0.10601580142974854,1.3999999999999975,0
1_obstacle_100%,probability_based,2,1.3021758496761322,48.658333333331214,1
1_obstacle_100%,probability_based,2,0.530741423368454,11.50833333333332,0
1_obstacle_100%,probability_based,2,0.530741423368454,11.516666666666653,0
1_obstacle_100%,probability_based,2,0.530741423368454,11.524999999999986,0
1_obstacle_100%,probability_based,2,0.530741423368454,11.533333333333319,0
1_obstacle_100%,probability_based,2,0.530741423368454,11.541666666666652,0
1_obstacle_100%,probability_based,2,0.1576564908027649,1.6666666666666632,0
1_obstacle_100%,probability_based,2,0.6885061487555504,20.64999999999947,0
1_obstacle_100%,probability_based,2,1.226089209318161,35.24999999999864,0
1_obstacle_100%,probability_based,2,1.226089209318161,35.258333333331976,0
1_obstacle_100%,probability_based,2,1.226089209318161,35.26666666666531,0
