test_condition,planner,task_difficulty,path_cost(m),time_cost(s),task_progress
1_obstacle_0%,imagination_based,3,1.6746940538287163,23.841666666665954,1
1_obstacle_0%,imagination_based,3,1.1607909053564072,40.39166666666502,1
1_obstacle_0%,imagination_based,3,1.1690040677785873,45.06666666666475,1
1_obstacle_0%,imagination_based,3,1.1598996967077255,41.59166666666495,1
1_obstacle_0%,imagination_based,3,1.1607338041067123,40.1083333333317,1
1_obstacle_0%,imagination_based,3,1.6858983263373375,23.633333333332633,1
1_obstacle_0%,imagination_based,3,1.1609088629484177,39.191666666665085,1
1_obstacle_0%,imagination_based,3,1.160823866724968,39.29999999999841,1
1_obstacle_0%,imagination_based,3,1.1597818732261658,40.02499999999837,1
1_obstacle_0%,imagination_based,3,1.1609112471342087,39.63333333333173,1
1_obstacle_50%,imagination_based,3,1.1598996967077255,41.59166666666495,1
1_obstacle_50%,imagination_based,3,26.32205194234848,3334.3166666602197,0
1_obstacle_50%,imagination_based,3,1.2206106930971146,36.26666666666525,1
1_obstacle_50%,imagination_based,3,1.1609335392713547,39.09166666666509,1
1_obstacle_50%,imagination_based,3,1.1604817509651184,38.99999999999843,1
1_obstacle_50%,imagination_based,3,0.3361885994672775,14.241666666666498,0
1_obstacle_50%,imagination_based,3,0.8303071707487106,43.13333333333153,0
1_obstacle_50%,imagination_based,3,1.1619933396577835,42.624999999998224,1
1_obstacle_50%,imagination_based,3,0.6965580731630325,21.90833333333273,0
1_obstacle_50%,imagination_based,3,1.1593448370695114,45.79999999999804,1
1_obstacle_100%,imagination_based,3,0.41647858917713165,33.26666666666542,0
1_obstacle_100%,imagination_based,3,1.562155619263649,210.62499999997277,0
1_obstacle_100%,imagination_based,3,0.3493862748146057,12.141666666666618,0
1_obstacle_100%,imagination_based,3,1.1599522233009338,41.57499999999828,1
1_obstacle_100%,imagination_based,3,1.3553764075040817,60.841666666663855,0
1_obstacle_100%,imagination_based,3,0.35791948437690735,4.133333333333328,0
1_obstacle_100%,imagination_based,3,1.0157989412546158,47.874999999997925,0
1_obstacle_100%,imagination_based,3,1.4652674794197083,18.99166666666623,0
1_obstacle_100%,imagination_based,3,1.1589670777320862,40.033333333331704,1
1_obstacle_100%,imagination_based,3,0.6965580731630325,21.90833333333273,0
3_obstacles_0%,imagination_based,3,1.1575463861227036,43.66666666666483,1
3_obstacles_0%,imagination_based,3,1.1598247587680817,42.38333333333157,1
3_obstacles_0%,imagination_based,3,1.1599628776311874,40.89999999999832,1
3_obstacles_0%,imagination_based,3,1.171780303120613,52.04999999999769,1
3_obstacles_0%,imagination_based,3,1.2685324847698212,32.77499999999878,1
3_obstacles_0%,imagination_based,3,1.1668721288442612,42.00833333333159,1
3_obstacles_0%,imagination_based,3,1.293307512998581,37.46666666666518,1
3_obstacles_0%,imagination_based,3,1.1605244427919388,37.36666666666519,1
3_obstacles_0%,imagination_based,3,1.16278675198555,43.183333333331525,1
3_obstacles_0%,imagination_based,3,0.8485883474349976,37.76666666666517,0
3_obstacles_50%,imagination_based,3,0.6972433477640152,23.574999999999303,0
3_obstacles_50%,imagination_based,3,1.1641985028982162,41.233333333331636,1
3_obstacles_50%,imagination_based,3,0.1743641197681427,6.175000000000097,0
3_obstacles_50%,imagination_based,3,2.0626244843006134,215.72499999996813,0
3_obstacles_50%,imagination_based,3,0.17441943287849426,6.091666666666759,0
3_obstacles_50%,imagination_based,3,2.72972010076046,153.3583333333582,0
3_obstacles_50%,imagination_based,3,0.5052433013916016,36.78333333333189,0
3_obstacles_50%,imagination_based,3,0.8207609802484512,31.891666666665497,0
3_obstacles_50%,imagination_based,3,1.5514689162373543,18.866666666666237,1
