test_condition,planner,task_difficulty,path_cost(m),time_cost(s),task_progress
1_obstacle_0%,imagination_based,2,1.2461158260703087,14.649999999999809,1
1_obstacle_0%,imagination_based,2,0.8151568025350571,26.374999999999144,1
1_obstacle_0%,imagination_based,2,0.8241101652383804,29.42499999999897,1
1_obstacle_0%,imagination_based,2,0.8149030953645706,28.69999999999901,1
1_obstacle_0%,imagination_based,2,0.8151024729013443,26.724999999999124,1
1_obstacle_0%,imagination_based,2,1.247094288468361,14.516666666666483,1
1_obstacle_0%,imagination_based,2,0.8151616901159286,26.341666666665812,1
1_obstacle_0%,imagination_based,2,0.8151058703660965,26.65833333333246,1
1_obstacle_0%,imagination_based,2,0.8149335980415344,27.11666666666577,1
1_obstacle_0%,imagination_based,2,0.8151482790708542,26.5416666666658,1
1_obstacle_50%,imagination_based,2,0.8149030953645706,28.69999999999901,1
1_obstacle_50%,imagination_based,2,0.8257379680871964,29.558333333332296,1
1_obstacle_50%,imagination_based,2,0.8301916569471359,43.29166666666485,0
1_obstacle_50%,imagination_based,2,0.696547195315361,21.899999999999398,0
1_obstacle_50%,imagination_based,2,0.36020444333553314,14.27499999999983,0
1_obstacle_50%,imagination_based,2,0.34210868179798126,15.924999999999736,0
1_obstacle_50%,imagination_based,2,0.8148411959409714,25.566666666665856,1
1_obstacle_50%,imagination_based,2,0.34202128648757935,15.9666666666664,0
1_obstacle_50%,imagination_based,2,0.6964869648218155,21.899999999999398,0
1_obstacle_50%,imagination_based,2,0.35112904012203217,12.566666666666594,0
1_obstacle_100%,imagination_based,2,0.35437120497226715,13.433333333333211,0
1_obstacle_100%,imagination_based,2,0.8152774423360825,28.683333333332346,1
1_obstacle_100%,imagination_based,2,0.3497804254293442,12.29166666666661,0
1_obstacle_100%,imagination_based,2,0.8149555623531342,28.683333333332346,1
1_obstacle_100%,imagination_based,2,0.9137929230928421,35.61666666666529,1
1_obstacle_100%,imagination_based,2,0.1905309557914734,11.8583333333333,0
1_obstacle_100%,imagination_based,2,1.6495281159877777,116.32500000003864,0
1_obstacle_100%,imagination_based,2,0.7952002882957458,36.70833333333189,0
1_obstacle_100%,imagination_based,2,0.8147161453962326,27.133333333332434,1
1_obstacle_100%,imagination_based,2,0.6965580731630325,21.90833333333273,0
3_obstacles_0%,imagination_based,2,0.8141044229269028,29.24999999999898,1
3_obstacles_0%,imagination_based,2,0.8184746205806732,28.69166666666568,1
3_obstacles_0%,imagination_based,2,0.8151115626096725,27.458333333332416,1
3_obstacles_0%,imagination_based,2,0.8246528059244156,30.716666666665564,1
3_obstacles_0%,imagination_based,2,0.9128655344247818,22.24999999999938,1
3_obstacles_0%,imagination_based,2,0.4324561059474945,26.68333333333246,0
3_obstacles_0%,imagination_based,2,0.8407815396785736,19.299999999999546,1
3_obstacles_0%,imagination_based,2,1.0436585396528244,21.40833333333276,1
