test_condition,planner,task_difficulty,path_cost(m),time_cost(s),task_progress
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,141.03181398333834,11.454166666666337,1
1_obstacle_0%,model_based,2.5,0.0,0.3125000000000001,0
1_obstacle_0%,model_based,2.5,136.55551230183804,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,model_based,2.5,92.80403677267007,5.916666666666651,0
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9622615800498,11.454166666666337,1
1_obstacle_0%,model_based,2.5,156.71569318436204,41.87500000000636,0
1_obstacle_0%,model_based,2.5,136.55551230183804,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.96225443891822,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,57.07196153390902,3.4083333333333976,0
1_obstacle_0%,model_based,2.5,141.03181398333834,11.454166666666337,1
1_obstacle_0%,model_based,2.5,0.0,0.3125000000000001,0
1_obstacle_0%,model_based,2.5,134.96225443891822,11.454166666666337,1
1_obstacle_0%,model_based,2.5,442.49224777038864,74.42916666668114,0
1_obstacle_0%,model_based,2.5,136.55551230183804,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.96225443891822,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.96225443891822,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,model_based,2.5,0.0,0.3125000000000001,0
1_obstacle_0%,model_based,2.5,141.03181398333834,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,147.89151831175954,10.9374999999997,1
1_obstacle_0%,model_based,2.5,147.89151831175954,10.9374999999997,1
1_obstacle_0%,model_based,2.5,134.96225443891822,11.454166666666337,1
1_obstacle_0%,model_based,2.5,29.267680149870557,1.8624999999999947,0
1_obstacle_0%,model_based,2.5,147.89151831175954,10.9374999999997,1
1_obstacle_0%,model_based,2.5,141.03181398333834,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9622615800498,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.96168076801604,11.454166666666337,1
1_obstacle_0%,model_based,2.5,57.07196153390902,3.4083333333333976,0
1_obstacle_0%,model_based,2.5,57.07196153390902,3.4083333333333976,0
1_obstacle_0%,model_based,2.5,29.267680149870557,1.8624999999999947,0
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9622615800498,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.96168076801604,11.454166666666337,1
1_obstacle_0%,model_based,2.5,92.80403677267007,5.916666666666651,0
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.96225443891822,11.454166666666337,1
1_obstacle_0%,model_based,2.5,141.03181398333834,11.454166666666337,1
1_obstacle_0%,model_based,2.5,29.267680149870557,1.8624999999999947,0
1_obstacle_0%,model_based,2.5,29.267680149870557,1.8624999999999947,0
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,92.80403677267007,5.916666666666651,0
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,model_based,2.5,0.0,0.3125000000000001,0
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,model_based,2.5,141.03181398333834,11.454166666666337,1
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,156.71569318436204,42.50000000000686,0
1_obstacle_0%,model_based,2.5,0.0,0.3125000000000001,0
1_obstacle_0%,model_based,2.5,147.89151831175954,10.9374999999997,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,147.89151831175954,10.9374999999997,1
1_obstacle_0%,model_based,2.5,136.55551230183804,11.454166666666337,1
1_obstacle_0%,model_based,2.5,134.9619378487523,11.454166666666337,1
1_obstacle_0%,model_based,2.5,139.94953978937653,9.983333333333087,0
1_obstacle_0%,model_based,2.5,29.267680149870557,1.8624999999999947,0
1_obstacle_0%,model_based,2.5,0.0,0.3125000000000001,0
1_obstacle_0%,model_based,2.5,0.0,0.008333333333333333,0
