test_condition,planner,task_difficulty,path_cost(m),time_cost(s),task_progress
3_obstacles_50%,model_based,2,0.30179573595523834,14.15833333333317,0
3_obstacles_50%,model_based,2,0.5153761878609657,62.89999999999707,0
3_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,2,0.43804170191287994,19.958333333332842,0
3_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,2,0.5811442583799362,28.683333333332346,0
3_obstacles_50%,model_based,2,0.0,0.6250000000000002,0
3_obstacles_50%,model_based,2,0.7428861707448959,33.69999999999873,0
3_obstacles_100%,model_based,2,0.1850091516971588,6.800000000000128,0
3_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
3_obstacles_100%,model_based,2,0.17863506078720093,6.816666666666795,0
3_obstacles_100%,model_based,2,0.09160715341567993,3.658333333333323,0
3_obstacles_100%,model_based,2,0.17863506078720093,6.816666666666795,0
3_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
3_obstacles_100%,model_based,2,0.4380428344011307,19.958333333332842,0
3_obstacles_100%,model_based,2,0.556198239326477,30.899999999998887,0
3_obstacles_100%,model_based,2,0.6674373000860214,30.18333333333226,0
3_obstacles_100%,model_based,2,0.4380428344011307,19.958333333332842,0
6_obstacles_0%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_0%,model_based,2,0.44546395540237427,143.84166666670018,0
6_obstacles_0%,model_based,2,0.09160783886909485,3.658333333333323,0
6_obstacles_0%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_0%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_0%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_0%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_0%,model_based,2,0.10397931933403015,4.016666666666656,0
6_obstacles_0%,model_based,2,0.16805163025856018,7.208333333333481,0
6_obstacles_0%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_50%,model_based,2,0.0,0.6250000000000002,0
6_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_50%,model_based,2,0.3664511889219284,194.96666666665368,0
6_obstacles_50%,model_based,2,0.18500953912734985,6.800000000000128,0
6_obstacles_50%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_100%,model_based,2,0.1850091516971588,6.416666666666775,0
6_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_100%,model_based,2,0.0,0.016666666666666666,0
6_obstacles_100%,model_based,2,0.1850091516971588,6.800000000000128,0
6_obstacles_100%,model_based,2,0.1850091516971588,6.416666666666775,0
