test_condition,planner,task_difficulty,path_cost(m),time_cost(s),task_progress
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.3560798317193985,2.0833333333333317,0
1_obstacle_0%,simulation_based,2.5,0.0,0.20833333333333356,0
1_obstacle_0%,simulation_based,2.5,0.3109367787837982,1.8749999999999947,0
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,simulation_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,simulation_based,2.5,0.03818166255950928,0.4166666666666664,0
1_obstacle_0%,simulation_based,2.5,0,0.0,0
1_obstacle_0%,simulation_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88605845698154,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.23798896372318268,1.4583333333333295,0
1_obstacle_0%,simulation_based,2.5,0,0.0,0
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.8862488871565,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.1343851089477539,0.8333333333333316,0
1_obstacle_0%,simulation_based,2.5,0.3560798317193985,2.0833333333333317,0
1_obstacle_0%,simulation_based,2.5,0.0,0.20833333333333356,0
1_obstacle_0%,simulation_based,2.5,130.8862488871565,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.3109367787837982,1.8749999999999947,0
1_obstacle_0%,simulation_based,2.5,130.8862488871565,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.8862488871565,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,simulation_based,2.5,0.0,0.20833333333333356,0
1_obstacle_0%,simulation_based,2.5,0.3560798317193985,2.0833333333333317,0
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88619175810402,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88619175810402,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.8862488871565,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.03818163275718689,0.4166666666666664,0
1_obstacle_0%,simulation_based,2.5,130.88619175810402,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.3560798317193985,2.0833333333333317,0
1_obstacle_0%,simulation_based,2.5,130.88605845698154,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.1343851089477539,0.8333333333333316,0
1_obstacle_0%,simulation_based,2.5,0.1343851089477539,0.8333333333333316,0
1_obstacle_0%,simulation_based,2.5,0.03818163275718689,0.4166666666666664,0
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88605845698154,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.03818166255950928,0.4166666666666664,0
1_obstacle_0%,simulation_based,2.5,0,0.0,0
1_obstacle_0%,simulation_based,2.5,130.8862488871565,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.3560798317193985,2.0833333333333317,0
1_obstacle_0%,simulation_based,2.5,0.03818163275718689,0.4166666666666664,0
1_obstacle_0%,simulation_based,2.5,0.03818163275718689,0.4166666666666664,0
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.03818166255950928,0.4166666666666664,0
1_obstacle_0%,simulation_based,2.5,0,0.0,0
1_obstacle_0%,simulation_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,simulation_based,2.5,0.0,0.20833333333333356,0
1_obstacle_0%,simulation_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,simulation_based,2.5,0.3560798317193985,2.0833333333333317,0
1_obstacle_0%,simulation_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,simulation_based,2.5,0.0,0.008333333333333333,0
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.23798896372318268,1.4583333333333295,0
1_obstacle_0%,simulation_based,2.5,0.0,0.20833333333333356,0
1_obstacle_0%,simulation_based,2.5,130.88619175810402,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,130.88619175810402,2.2916666666666754,1
1_obstacle_0%,simulation_based,2.5,0.3109367787837982,1.8749999999999947,0
1_obstacle_0%,simulation_based,2.5,130.88694871804964,2.2916666666666754,1
