test_condition,planner,task_difficulty,path_cost(m),time_cost(s),task_progress
1_obstacle_0%,probability_based,1,0.5950478091835976,13.741666666666527,1
1_obstacle_0%,probability_based,1,0.661462590098381,26.708333333332458,1
1_obstacle_0%,probability_based,1,0.0,0.016666666666666666,0
1_obstacle_0%,probability_based,1,0.6540034636855125,24.87499999999923,1
1_obstacle_0%,probability_based,1,0.6247005984187126,18.9333333333329,1
1_obstacle_0%,probability_based,1,0.6238617300987244,19.42499999999954,1
1_obstacle_0%,probability_based,1,0.6502892002463341,22.041666666666057,1
1_obstacle_0%,probability_based,1,0.6405317485332489,21.824999999999402,1
1_obstacle_0%,probability_based,1,0.5889645889401436,13.524999999999872,1
1_obstacle_0%,probability_based,1,0.6289468109607697,18.84999999999957,1
1_obstacle_50%,probability_based,1,0.6637184768915176,23.82499999999929,1
1_obstacle_50%,probability_based,1,0.0,0.016666666666666666,0
1_obstacle_50%,probability_based,1,0.6099001690745354,15.349999999999769,1
1_obstacle_50%,probability_based,1,0.607443317770958,16.383333333333045,1
1_obstacle_50%,probability_based,1,0.1947910040616989,1.9999999999999953,0
1_obstacle_50%,probability_based,1,0.1826779842376709,1.908333333333329,0
1_obstacle_50%,probability_based,1,0.6337985768914223,21.03333333333278,1
1_obstacle_50%,probability_based,1,0.15776017308235168,1.7499999999999962,0
1_obstacle_50%,probability_based,1,0.6494836211204529,24.199999999999267,1
1_obstacle_50%,probability_based,1,0.11465522646903992,1.4249999999999974,0
1_obstacle_100%,probability_based,1,0.09968578815460205,1.333333333333331,0
1_obstacle_100%,probability_based,1,0.6320688501000404,18.516666666666257,1
1_obstacle_100%,probability_based,1,0.1148020327091217,1.4333333333333307,0
1_obstacle_100%,probability_based,1,0.6283589377999306,17.783333333332966,1
1_obstacle_100%,probability_based,1,0.5942244753241539,15.683333333333083,1
1_obstacle_100%,probability_based,1,0.1010226309299469,1.4083333333333308,0
1_obstacle_100%,probability_based,1,0.6252577751874924,18.9583333333329,1
1_obstacle_100%,probability_based,1,0.6326289251446724,20.958333333332785,1
1_obstacle_100%,probability_based,1,0.6650561988353729,28.899999999999,1
1_obstacle_100%,probability_based,1,0.6456542685627937,23.958333333332615,1
3_obstacles_0%,probability_based,1,0.10352945327758789,1.416666666666664,0
3_obstacles_0%,probability_based,1,0.1013856828212738,1.3916666666666642,0
3_obstacles_0%,probability_based,1,0.5560649856925011,12.366666666666605,1
3_obstacles_0%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_0%,probability_based,1,0.21193188428878784,1.9999999999999953,0
3_obstacles_0%,probability_based,1,0.21193188428878784,2.008333333333329,0
3_obstacles_0%,probability_based,1,0.21193188428878784,2.016666666666662,0
3_obstacles_0%,probability_based,1,0.21193188428878784,2.0249999999999955,0
3_obstacles_0%,probability_based,1,0.21193188428878784,2.0333333333333288,0
3_obstacles_0%,probability_based,1,0.21193188428878784,2.041666666666662,0
3_obstacles_0%,probability_based,1,0.21193188428878784,2.0499999999999954,0
3_obstacles_0%,probability_based,1,0.21193188428878784,2.0583333333333287,0
3_obstacles_0%,probability_based,1,0.145268052816391,1.1249999999999984,0
3_obstacles_0%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_0%,probability_based,1,0.6237135455012321,17.716666666666303,1
3_obstacles_0%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_0%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,probability_based,1,0.6705256700515747,26.241666666665818,1
3_obstacles_50%,probability_based,1,0.6523144543170929,23.466666666665976,1
3_obstacles_50%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,probability_based,1,0.6307245492935181,19.42499999999954,1
3_obstacles_50%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,probability_based,1,0.6016295850276947,13.883333333333185,1
3_obstacles_50%,probability_based,1,0.10242149233818054,1.3999999999999975,0
3_obstacles_50%,probability_based,1,0.6489671692252159,23.841666666665954,1
3_obstacles_100%,probability_based,1,0.11095589399337769,1.4333333333333307,0
3_obstacles_100%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_100%,probability_based,1,0.14541810750961304,1.6666666666666632,0
3_obstacles_100%,probability_based,1,0.09696123003959656,1.416666666666664,0
3_obstacles_100%,probability_based,1,0.14391979575157166,1.6666666666666632,0
3_obstacles_100%,probability_based,1,0.0,0.016666666666666666,0
3_obstacles_100%,probability_based,1,0.30931590497493744,2.6083333333333267,0
3_obstacles_100%,probability_based,1,0.30931590497493744,2.61666666666666,0
3_obstacles_100%,probability_based,1,0.30931590497493744,2.6249999999999933,0
3_obstacles_100%,probability_based,1,0.30931590497493744,2.6333333333333266,0
3_obstacles_100%,probability_based,1,0.30931590497493744,2.64166666666666,0
3_obstacles_100%,probability_based,1,0.30931590497493744,2.6499999999999932,0
3_obstacles_100%,probability_based,1,0.30931590497493744,2.6583333333333266,0
3_obstacles_100%,probability_based,1,0.30931590497493744,2.66666666666666,0
3_obstacles_100%,probability_based,1,0.6923521906137466,17.32499999999966,1
3_obstacles_100%,probability_based,1,0.31143680214881897,2.61666666666666,0
3_obstacles_100%,probability_based,1,0.31143680214881897,2.6249999999999933,0
3_obstacles_100%,probability_based,1,0.31143680214881897,2.6333333333333266,0
3_obstacles_100%,probability_based,1,0.31143680214881897,2.64166666666666,0
