test_condition,planner,task_difficulty,path_cost(m),time_cost(s),task_progress
1_obstacle_0%,model_based,1,0.0,0.6250000000000002,0
1_obstacle_0%,model_based,1,0.4224318712949753,22.908333333332674,1
1_obstacle_0%,model_based,1,0.0,0.016666666666666666,0
1_obstacle_0%,model_based,1,0.42242997139692307,22.908333333332674,1
1_obstacle_0%,model_based,1,0.4224318712949753,22.908333333332674,1
1_obstacle_0%,model_based,1,0.0,0.6250000000000002,0
1_obstacle_0%,model_based,1,0.4224318712949753,22.908333333332674,1
1_obstacle_0%,model_based,1,0.4224318712949753,22.908333333332674,1
1_obstacle_0%,model_based,1,0.4274161159992218,22.908333333332674,1
1_obstacle_0%,model_based,1,0.4224318712949753,22.908333333332674,1
1_obstacle_50%,model_based,1,0.42242997139692307,22.908333333332674,1
1_obstacle_50%,model_based,1,0.0,0.016666666666666666,0
1_obstacle_50%,model_based,1,0.42242997139692307,22.908333333332674,1
1_obstacle_50%,model_based,1,0.42242997139692307,22.908333333332674,1
1_obstacle_50%,model_based,1,0.09160783886909485,3.658333333333323,0
1_obstacle_50%,model_based,1,0.1786360740661621,6.816666666666795,0
1_obstacle_50%,model_based,1,0.42242997139692307,22.908333333332674,1
1_obstacle_50%,model_based,1,0.17863506078720093,6.816666666666795,0
1_obstacle_50%,model_based,1,0.4224318712949753,22.908333333332674,1
1_obstacle_50%,model_based,1,0.2904766947031021,11.833333333333302,0
1_obstacle_100%,model_based,1,0.29047758877277374,11.833333333333302,0
1_obstacle_100%,model_based,1,0.42242997139692307,22.908333333332674,1
1_obstacle_100%,model_based,1,0.29047758877277374,11.833333333333302,0
1_obstacle_100%,model_based,1,0.42242997139692307,22.908333333332674,1
1_obstacle_100%,model_based,1,0.4380428344011307,19.958333333332842,0
1_obstacle_100%,model_based,1,0.1850091516971588,6.800000000000128,0
1_obstacle_100%,model_based,1,0.44142573326826096,22.908333333332674,1
1_obstacle_100%,model_based,1,0.42242997139692307,22.908333333332674,1
1_obstacle_100%,model_based,1,0.4274173825979233,22.908333333332674,1
1_obstacle_100%,model_based,1,0.42242997139692307,22.908333333332674,1
3_obstacles_0%,model_based,1,0.21331343054771423,7.875000000000181,0
3_obstacles_0%,model_based,1,0.17863526940345764,6.85000000000013,0
3_obstacles_0%,model_based,1,0.42827168107032776,22.499999999999364,1
3_obstacles_0%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_0%,model_based,1,0.09160783886909485,3.658333333333323,0
3_obstacles_0%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_0%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_0%,model_based,1,0.09160783886909485,3.658333333333323,0
3_obstacles_0%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_0%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,1,0.30179573595523834,14.15833333333317,0
3_obstacles_50%,model_based,1,0.4954163655638695,25.66666666666585,0
3_obstacles_50%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,1,0.4380428344011307,19.958333333332842,0
3_obstacles_50%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_50%,model_based,1,0.4629092440009117,21.8749999999994,1
3_obstacles_50%,model_based,1,0.18500939011573792,6.800000000000128,0
3_obstacles_50%,model_based,1,0.42243046313524246,22.908333333332674,1
3_obstacles_100%,model_based,1,0.1850091516971588,6.800000000000128,0
3_obstacles_100%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_100%,model_based,1,0.17863506078720093,6.816666666666795,0
3_obstacles_100%,model_based,1,0.09160715341567993,3.658333333333323,0
3_obstacles_100%,model_based,1,0.17863506078720093,6.816666666666795,0
3_obstacles_100%,model_based,1,0.0,0.016666666666666666,0
3_obstacles_100%,model_based,1,0.4380428344011307,19.958333333332842,0
3_obstacles_100%,model_based,1,0.44142573326826096,22.908333333332674,1
